date,sku_id,category,price,promotion,holiday,demand
2024-12-31,SKU_47,Home,82.27,0,0,16
2025-01-01,SKU_47,Home,42.28,0,1,47
2025-01-02,SKU_47,Home,55.27,0,0,11
2025-01-03,SKU_47,Home,47.68,0,0,17
2025-01-04,SKU_47,Home,63.07,0,0,7
2025-01-05,SKU_47,Home,41.79,0,0,22
2025-01-06,SKU_47,Home,16.49,1,0,36
2025-01-07,SKU_47,Home,25.3,0,0,16
2025-01-08,SKU_47,Home,43.94,0,0,15
2025-01-09,SKU_47,Home,30.19,0,0,10
2025-01-10,SKU_47,Home,26.43,0,0,20
2025-01-11,SKU_47,Home,70.79,0,0,16
2025-01-12,SKU_47,Home,93.07,0,0,10
2025-01-13,SKU_47,Home,75.46,0,0,1
2025-01-14,SKU_47,Home,18.64,0,0,28
2025-01-15,SKU_47,Home,15.82,1,0,44
2025-01-16,SKU_47,Home,78.21,0,0,3
2025-01-17,SKU_47,Home,72.59,0,0,2
2025-01-18,SKU_47,Home,98.77,0,0,1
2025-01-19,SKU_47,Home,37.23,0,0,28
2025-01-20,SKU_47,Home,68.02,0,0,3
2025-01-21,SKU_47,Home,86.8,0,0,1
2025-01-22,SKU_47,Home,80.44,1,0,24
2025-01-23,SKU_47,Home,56.52,0,0,10
2025-01-24,SKU_47,Home,54.44,0,0,16
2025-01-25,SKU_47,Home,60.31,0,0,18
2025-01-26,SKU_47,Home,19.22,1,0,52
2025-01-27,SKU_47,Home,92.67,1,0,23
2025-01-28,SKU_47,Home,18.03,0,0,26
2025-01-29,SKU_47,Home,62.92,0,0,2
2025-01-30,SKU_47,Home,57.58,0,0,12
2025-01-31,SKU_47,Home,21.34,0,0,22
2025-02-01,SKU_47,Home,32.31,0,0,29
2025-02-02,SKU_47,Home,80.44,0,0,21
2025-02-03,SKU_47,Home,21.89,0,0,24
2025-02-04,SKU_47,Home,47.88,0,0,13
2025-02-05,SKU_47,Home,90.94,0,0,0
2025-02-06,SKU_47,Home,18.65,0,0,26
2025-02-07,SKU_47,Home,47.76,0,0,15
2025-02-08,SKU_47,Home,25.94,0,0,27
2025-02-09,SKU_47,Home,94.12,0,0,17
2025-02-10,SKU_47,Home,14.77,0,0,25
2025-02-11,SKU_47,Home,77.9,0,0,5
2025-02-12,SKU_47,Home,20.92,0,0,15
2025-02-13,SKU_47,Home,10.41,0,0,23
2025-02-14,SKU_47,Home,73.49,0,0,6
2025-02-15,SKU_47,Home,10.47,0,0,35
2025-02-16,SKU_47,Home,26.5,0,0,22
2025-02-17,SKU_47,Home,88.94,1,0,19
2025-02-18,SKU_47,Home,81.3,0,0,0
2025-02-19,SKU_47,Home,79.64,0,0,10
2025-02-20,SKU_47,Home,24.07,0,0,26
2025-02-21,SKU_47,Home,97.41,0,0,0
2025-02-22,SKU_47,Home,84.37,0,0,6
2025-02-23,SKU_47,Home,43.4,0,0,20
2025-02-24,SKU_47,Home,84.75,0,0,0
2025-02-25,SKU_47,Home,99.65,0,0,3
2025-02-26,SKU_47,Home,34.41,0,0,14
2025-02-27,SKU_47,Home,66.76,0,0,6
2025-02-28,SKU_47,Home,96.9,0,0,0
2025-03-01,SKU_47,Home,10.42,0,0,28
2025-03-02,SKU_47,Home,78.59,0,0,8
2025-03-03,SKU_47,Home,87.5,0,0,0
2025-03-04,SKU_47,Home,35.13,0,0,18
2025-03-05,SKU_47,Home,61.85,0,0,15
2025-03-06,SKU_47,Home,50.55,1,0,28
2025-03-07,SKU_47,Home,37.7,0,0,23
2025-03-08,SKU_47,Home,18.39,0,0,31
2025-03-09,SKU_47,Home,93.08,0,0,3
2025-03-10,SKU_47,Home,79.82,0,0,1
2025-03-11,SKU_47,Home,10.03,0,0,26
2025-03-12,SKU_47,Home,14.73,0,0,18
2025-03-13,SKU_47,Home,57.43,0,0,14
2025-03-14,SKU_47,Home,32.41,1,0,40
2025-03-15,SKU_47,Home,62.03,0,0,17
2025-03-16,SKU_47,Home,75.32,0,0,8
2025-03-17,SKU_47,Home,75.87,0,0,1
2025-03-18,SKU_47,Home,50.43,1,0,45
2025-03-19,SKU_47,Home,36.24,0,0,14
2025-03-20,SKU_47,Home,58.9,0,0,6
2025-03-21,SKU_47,Home,77.73,0,0,0
2025-03-22,SKU_47,Home,90.28,1,0,37
2025-03-23,SKU_47,Home,96.59,0,0,5
2025-03-24,SKU_47,Home,40.95,0,0,12
2025-03-25,SKU_47,Home,94.94,0,0,0
2025-03-26,SKU_47,Home,27.93,0,0,17
2025-03-27,SKU_47,Home,72.76,0,0,1
2025-03-28,SKU_47,Home,97.76,1,0,21
2025-03-29,SKU_47,Home,81.45,0,0,20
2025-03-30,SKU_47,Home,51.26,0,0,15
2025-03-31,SKU_47,Home,23.14,0,0,23
2025-04-01,SKU_47,Home,19.17,0,0,18
2025-04-02,SKU_47,Home,80.92,1,0,31
2025-04-03,SKU_47,Home,64.32,0,0,13
2025-04-04,SKU_47,Home,68.84,0,0,4
2025-04-05,SKU_47,Home,47.91,0,0,13
2025-04-06,SKU_47,Home,42.62,0,0,18
2025-04-07,SKU_47,Home,38.28,0,0,12
2025-04-08,SKU_47,Home,70.72,0,0,5
2025-04-09,SKU_47,Home,72.76,0,0,12
2025-04-10,SKU_47,Home,77.66,0,0,4
2025-04-11,SKU_47,Home,59.75,0,0,11
2025-04-12,SKU_47,Home,23.17,0,0,35
2025-04-13,SKU_47,Home,61.81,1,0,44
2025-04-14,SKU_47,Home,23.75,0,0,28
2025-04-15,SKU_47,Home,86.84,0,0,0
2025-04-16,SKU_47,Home,61.23,0,0,4
2025-04-17,SKU_47,Home,76.46,0,0,0
2025-04-18,SKU_47,Home,19.25,0,0,12
2025-04-19,SKU_47,Home,90.86,0,0,23
2025-04-20,SKU_47,Home,87.78,0,0,4
2025-04-21,SKU_47,Home,21.21,0,0,13
2025-04-22,SKU_47,Home,65.32,0,0,5
2025-04-23,SKU_47,Home,71.14,0,0,5
2025-04-24,SKU_47,Home,99.7,0,0,0
2025-04-25,SKU_47,Home,11.05,0,0,18
2025-04-26,SKU_47,Home,32.64,0,0,20
2025-04-27,SKU_47,Home,88.34,0,0,19
2025-04-28,SKU_47,Home,64.19,0,0,3
2025-04-29,SKU_47,Home,75.82,0,0,3
2025-04-30,SKU_47,Home,39.39,0,0,15
2025-05-01,SKU_47,Home,86.67,0,0,4
2025-05-02,SKU_47,Home,23.42,0,0,22
2025-05-03,SKU_47,Home,92.29,0,0,12
2025-05-04,SKU_47,Home,98.45,0,0,0
2025-05-05,SKU_47,Home,23.46,0,0,18
2025-05-06,SKU_47,Home,49.92,0,0,17
2025-05-07,SKU_47,Home,14.99,1,0,47
2025-05-08,SKU_47,Home,13.76,0,0,24
2025-05-09,SKU_47,Home,38.13,0,0,20
2025-05-10,SKU_47,Home,94.57,0,0,13
2025-05-11,SKU_47,Home,72.14,0,0,16
2025-05-12,SKU_47,Home,48.18,0,0,10
2025-05-13,SKU_47,Home,95.57,0,0,0
2025-05-14,SKU_47,Home,81.34,0,0,5
2025-05-15,SKU_47,Home,82.69,0,0,0
2025-05-16,SKU_47,Home,80.98,0,0,1
2025-05-17,SKU_47,Home,22.33,0,0,34
2025-05-18,SKU_47,Home,15.55,0,0,34
2025-05-19,SKU_47,Home,12.01,0,0,30
2025-05-20,SKU_47,Home,60.43,0,0,4
2025-05-21,SKU_47,Home,47.37,0,0,15
2025-05-22,SKU_47,Home,22.62,0,0,12
2025-05-23,SKU_47,Home,68.12,0,0,11
2025-05-24,SKU_47,Home,98.95,0,0,0
2025-05-25,SKU_47,Home,94.74,0,0,9
2025-05-26,SKU_47,Home,96.87,0,0,0
2025-05-27,SKU_47,Home,13.56,0,0,20
2025-05-28,SKU_47,Home,75.25,1,0,25
2025-05-29,SKU_47,Home,34.34,0,0,21
2025-05-30,SKU_47,Home,72.56,0,0,5
2025-05-31,SKU_47,Home,68.88,0,0,17
2025-06-01,SKU_47,Home,71.9,0,0,9
2025-06-02,SKU_47,Home,20.51,0,0,25
2025-06-03,SKU_47,Home,29.38,0,0,16
2025-06-04,SKU_47,Home,85.68,0,0,5
2025-06-05,SKU_47,Home,90.03,0,0,0
2025-06-06,SKU_47,Home,42.86,0,0,10
2025-06-07,SKU_47,Home,14.28,0,0,29
2025-06-08,SKU_47,Home,86.66,0,0,10
2025-06-09,SKU_47,Home,18.77,0,0,21
2025-06-10,SKU_47,Home,39.15,0,0,10
2025-06-11,SKU_47,Home,11.46,0,0,20
2025-06-12,SKU_47,Home,92.45,0,0,0
2025-06-13,SKU_47,Home,61.11,0,0,13
2025-06-14,SKU_47,Home,56.15,0,0,18
2025-06-15,SKU_47,Home,44.76,1,0,50
2025-06-16,SKU_47,Home,55.14,0,0,8
2025-06-17,SKU_47,Home,67.56,0,0,10
2025-06-18,SKU_47,Home,16.48,0,0,19
2025-06-19,SKU_47,Home,57.57,0,0,8
2025-06-20,SKU_47,Home,70.9,0,0,1
2025-06-21,SKU_47,Home,18.85,0,0,25
2025-06-22,SKU_47,Home,72.9,1,0,44
2025-06-23,SKU_47,Home,44.15,0,0,20
2025-06-24,SKU_47,Home,76.39,0,0,3
2025-06-25,SKU_47,Home,34.91,0,0,5
2025-06-26,SKU_47,Home,29.21,0,0,16
2025-06-27,SKU_47,Home,95.38,0,0,9
2025-06-28,SKU_47,Home,54.24,0,0,24
2025-06-29,SKU_47,Home,16.51,0,0,32
2025-06-30,SKU_47,Home,87.89,0,0,0
2025-07-01,SKU_47,Home,96.59,0,0,0
2025-07-02,SKU_47,Home,19.8,0,0,27
2025-07-03,SKU_47,Home,16.02,1,0,42
2025-07-04,SKU_47,Home,20.05,0,0,12
2025-07-05,SKU_47,Home,58.22,0,0,31
2025-07-06,SKU_47,Home,25.09,0,0,31
2025-07-07,SKU_47,Home,80.24,0,0,0
2025-07-08,SKU_47,Home,79.21,0,0,8
2025-07-09,SKU_47,Home,59.79,0,0,8
2025-07-10,SKU_47,Home,23.28,0,0,23
2025-07-11,SKU_47,Home,34.55,0,0,24
2025-07-12,SKU_47,Home,27.54,1,0,60
2025-07-13,SKU_47,Home,24.71,0,0,29
2025-07-14,SKU_47,Home,27.17,0,0,5
2025-07-15,SKU_47,Home,42.17,0,0,16
2025-07-16,SKU_47,Home,33.29,0,0,17
2025-07-17,SKU_47,Home,55.51,0,0,12
2025-07-18,SKU_47,Home,22.65,0,0,21
2025-07-19,SKU_47,Home,46.83,1,0,48
2025-07-20,SKU_47,Home,39.14,0,0,29
2025-07-21,SKU_47,Home,61.95,0,0,0
2025-07-22,SKU_47,Home,66.25,0,0,0
2025-07-23,SKU_47,Home,24.16,0,0,32
2025-07-24,SKU_47,Home,76.63,0,0,0
2025-07-25,SKU_47,Home,88.51,0,0,0
2025-07-26,SKU_47,Home,50.31,0,0,18
2025-07-27,SKU_47,Home,60.81,0,0,10
2025-07-28,SKU_47,Home,90.75,0,0,0
2025-07-29,SKU_47,Home,56.72,0,0,11
2025-07-30,SKU_47,Home,53.34,1,0,38
2025-07-31,SKU_47,Home,93.87,0,0,0
2025-08-01,SKU_47,Home,70.86,1,0,31
2025-08-02,SKU_47,Home,99.63,0,0,1
2025-08-03,SKU_47,Home,33.25,0,0,34
2025-08-04,SKU_47,Home,96.06,0,0,0
2025-08-05,SKU_47,Home,19.27,0,0,14
2025-08-06,SKU_47,Home,79.78,0,0,13
2025-08-07,SKU_47,Home,38.95,0,0,19
2025-08-08,SKU_47,Home,50.68,0,0,13
2025-08-09,SKU_47,Home,61.79,0,0,20
2025-08-10,SKU_47,Home,21.63,0,0,35
2025-08-11,SKU_47,Home,85.66,0,0,0
2025-08-12,SKU_47,Home,48.71,0,0,8
2025-08-13,SKU_47,Home,76.94,0,0,2
2025-08-14,SKU_47,Home,63.04,0,0,17
2025-08-15,SKU_47,Home,78.34,0,0,0
2025-08-16,SKU_47,Home,84.41,0,0,5
2025-08-17,SKU_47,Home,22.64,0,0,19
2025-08-18,SKU_47,Home,60.1,0,0,12
2025-08-19,SKU_47,Home,74.4,0,0,16
2025-08-20,SKU_47,Home,82.25,0,0,9
2025-08-21,SKU_47,Home,78.78,1,0,27
2025-08-22,SKU_47,Home,72.44,0,0,6
2025-08-23,SKU_47,Home,79.82,0,0,6
2025-08-24,SKU_47,Home,67.88,0,0,23
2025-08-25,SKU_47,Home,27.76,0,0,21
2025-08-26,SKU_47,Home,86.33,0,0,6
2025-08-27,SKU_47,Home,60.15,0,0,8
2025-08-28,SKU_47,Home,21.51,0,0,23
2025-08-29,SKU_47,Home,29.78,1,0,51
2025-08-30,SKU_47,Home,97.73,0,0,5
2025-08-31,SKU_47,Home,33.45,0,0,35
2025-09-01,SKU_47,Home,23.77,0,0,13
2025-09-02,SKU_47,Home,68.64,1,0,32
2025-09-03,SKU_47,Home,90.81,0,0,0
2025-09-04,SKU_47,Home,97.5,0,0,0
2025-09-05,SKU_47,Home,51.18,0,0,12
2025-09-06,SKU_47,Home,14.9,0,0,30
2025-09-07,SKU_47,Home,22.99,0,0,35
2025-09-08,SKU_47,Home,27.93,0,0,30
2025-09-09,SKU_47,Home,91.61,0,0,3
2025-09-10,SKU_47,Home,36.84,0,0,16
2025-09-11,SKU_47,Home,73.05,0,0,14
2025-09-12,SKU_47,Home,88.57,0,0,5
2025-09-13,SKU_47,Home,76.06,0,0,12
2025-09-14,SKU_47,Home,72.22,1,0,45
2025-09-15,SKU_47,Home,93.2,0,0,0
2025-09-16,SKU_47,Home,97.24,0,0,0
2025-09-17,SKU_47,Home,78.56,0,0,10
2025-09-18,SKU_47,Home,40.26,0,0,28
2025-09-19,SKU_47,Home,46.39,0,0,19
2025-09-20,SKU_47,Home,15.44,1,0,56
2025-09-21,SKU_47,Home,98.59,0,0,6
2025-09-22,SKU_47,Home,57.02,0,0,13
2025-09-23,SKU_47,Home,65.14,1,0,38
2025-09-24,SKU_47,Home,40.02,0,0,13
2025-09-25,SKU_47,Home,12.04,0,0,27
2025-09-26,SKU_47,Home,16.64,0,0,20
2025-09-27,SKU_47,Home,19.22,0,0,28
2025-09-28,SKU_47,Home,60.97,1,0,46
2025-09-29,SKU_47,Home,85.14,0,0,1
2025-09-30,SKU_47,Home,96.27,0,0,0
2025-10-01,SKU_47,Home,30.13,0,0,25
2025-10-02,SKU_47,Home,73.25,0,0,12
2025-10-03,SKU_47,Home,59.61,0,0,0
2025-10-04,SKU_47,Home,60.78,0,0,14
2025-10-05,SKU_47,Home,86.28,0,0,5
2025-10-06,SKU_47,Home,41.89,0,0,14
2025-10-07,SKU_47,Home,75.66,0,0,1
2025-10-08,SKU_47,Home,44.73,0,0,20
2025-10-09,SKU_47,Home,78.32,0,0,2
2025-10-10,SKU_47,Home,92.2,1,0,20
2025-10-11,SKU_47,Home,43.79,0,0,20
2025-10-12,SKU_47,Home,33.26,0,0,30
2025-10-13,SKU_47,Home,47.64,0,0,20
2025-10-14,SKU_47,Home,38.46,0,0,13
2025-10-15,SKU_47,Home,29.06,0,0,28
2025-10-16,SKU_47,Home,54.77,0,0,8
2025-10-17,SKU_47,Home,11.6,1,0,52
2025-10-18,SKU_47,Home,50.41,0,0,22
2025-10-19,SKU_47,Home,48.6,0,0,24
2025-10-20,SKU_47,Home,29.24,0,0,23
2025-10-21,SKU_47,Home,89.6,0,0,2
2025-10-22,SKU_47,Home,17.43,0,0,24
2025-10-23,SKU_47,Home,21.93,0,0,12
2025-10-24,SKU_47,Home,10.18,0,0,15
2025-10-25,SKU_47,Home,51.06,0,0,28
2025-10-26,SKU_47,Home,75.42,0,0,19
2025-10-27,SKU_47,Home,12.48,0,0,16
2025-10-28,SKU_47,Home,41.74,0,0,18
2025-10-29,SKU_47,Home,83.17,0,0,0
2025-10-30,SKU_47,Home,35.52,0,0,27
2025-10-31,SKU_47,Home,17.04,0,0,21
2025-11-01,SKU_47,Home,56.2,0,0,36
2025-11-02,SKU_47,Home,43.16,0,0,38
2025-11-03,SKU_47,Home,97.16,0,0,8
2025-11-04,SKU_47,Home,19.2,0,0,44
2025-11-05,SKU_47,Home,83.06,1,0,43
2025-11-06,SKU_47,Home,96.05,0,0,17
2025-11-07,SKU_47,Home,98.87,0,0,25
2025-11-08,SKU_47,Home,56.96,0,0,39
2025-11-09,SKU_47,Home,96.7,0,0,22
2025-11-10,SKU_47,Home,18.13,0,0,48
2025-11-11,SKU_47,Home,25.64,0,0,44
2025-11-12,SKU_47,Home,40.47,0,0,48
2025-11-13,SKU_47,Home,38.8,1,0,69
2025-11-14,SKU_47,Home,80.2,0,0,28
2025-11-15,SKU_47,Home,24.76,0,0,52
2025-11-16,SKU_47,Home,29.8,0,0,48
2025-11-17,SKU_47,Home,42.82,0,0,30
2025-11-18,SKU_47,Home,82.81,0,0,27
2025-11-19,SKU_47,Home,90.49,1,0,48
2025-11-20,SKU_47,Home,40.38,0,0,42
2025-11-21,SKU_47,Home,32.56,0,0,43
2025-11-22,SKU_47,Home,77.11,0,0,35
2025-11-23,SKU_47,Home,42.42,0,0,45
2025-11-24,SKU_47,Home,75.21,0,0,28
2025-11-25,SKU_47,Home,35.82,0,0,37
2025-11-26,SKU_47,Home,68.91,0,0,30
2025-11-27,SKU_47,Home,38.01,0,0,26
2025-11-28,SKU_47,Home,37.81,0,0,42
2025-11-29,SKU_47,Home,11.14,0,0,54
2025-11-30,SKU_47,Home,15.49,0,0,54
2025-12-01,SKU_47,Home,91.94,0,0,16
2025-12-02,SKU_47,Home,75.54,1,0,52
2025-12-03,SKU_47,Home,51.75,0,0,42
2025-12-04,SKU_47,Home,25.36,0,0,33
2025-12-05,SKU_47,Home,27.14,0,0,43
2025-12-06,SKU_47,Home,32.77,0,0,50
2025-12-07,SKU_47,Home,68.91,0,0,47
2025-12-08,SKU_47,Home,50.63,1,0,61
2025-12-09,SKU_47,Home,22.82,0,0,42
2025-12-10,SKU_47,Home,98.61,0,0,13
2025-12-11,SKU_47,Home,92.56,0,0,22
2025-12-12,SKU_47,Home,58.77,0,0,32
2025-12-13,SKU_47,Home,50.96,0,0,47
2025-12-14,SKU_47,Home,52.57,0,0,38
2025-12-15,SKU_47,Home,18.13,0,0,51
2025-12-16,SKU_47,Home,48.49,0,0,31
2025-12-17,SKU_47,Home,37.53,0,0,41
2025-12-18,SKU_47,Home,21.48,0,0,42
2025-12-19,SKU_47,Home,74.9,0,0,28
2025-12-20,SKU_47,Home,86.28,0,0,37
2025-12-21,SKU_47,Home,73.24,0,0,44
2025-12-22,SKU_47,Home,90.15,0,0,21
2025-12-23,SKU_47,Home,86.25,0,0,20
2025-12-24,SKU_47,Home,63.36,0,0,36
2025-12-25,SKU_47,Home,34.81,0,1,76
2025-12-26,SKU_47,Home,85.13,0,0,30
2025-12-27,SKU_47,Home,94.81,0,0,26
2025-12-28,SKU_47,Home,22.39,0,0,53
2025-12-29,SKU_47,Home,51.97,0,0,34
2025-12-30,SKU_47,Home,79.99,0,0,23
2025-12-31,SKU_47,Home,62.26,0,0,18
2024-01-01,SKU_48,Sports,76.44,0,1,49
2024-01-02,SKU_48,Sports,41.36,0,0,27
2024-01-03,SKU_48,Sports,14.09,0,0,25
2024-01-04,SKU_48,Sports,59.83,0,0,23
2024-01-05,SKU_48,Sports,60.57,0,0,32
2024-01-06,SKU_48,Sports,25.47,0,0,34
2024-01-07,SKU_48,Sports,31.06,0,0,32
2024-01-08,SKU_48,Sports,88.36,0,0,14
2024-01-09,SKU_48,Sports,63.99,0,0,17
2024-01-10,SKU_48,Sports,43.59,1,0,55
2024-01-11,SKU_48,Sports,38.37,0,0,30
2024-01-12,SKU_48,Sports,90.65,1,0,33
2024-01-13,SKU_48,Sports,66.87,0,0,29
2024-01-14,SKU_48,Sports,46.82,1,0,57
2024-01-15,SKU_48,Sports,51.73,0,0,20
2024-01-16,SKU_48,Sports,29.79,0,0,29
2024-01-17,SKU_48,Sports,19.05,0,0,39
2024-01-18,SKU_48,Sports,62.72,0,0,10
2024-01-19,SKU_48,Sports,83.38,0,0,11
2024-01-20,SKU_48,Sports,25.88,0,0,45
2024-01-21,SKU_48,Sports,32.72,0,0,40
2024-01-22,SKU_48,Sports,12.64,0,0,35
2024-01-23,SKU_48,Sports,20.27,0,0,37
2024-01-24,SKU_48,Sports,43.53,1,0,51
2024-01-25,SKU_48,Sports,12.13,0,0,30
2024-01-26,SKU_48,Sports,76.39,0,0,13
2024-01-27,SKU_48,Sports,62.08,1,0,49
2024-01-28,SKU_48,Sports,96.47,0,0,30
2024-01-29,SKU_48,Sports,77.53,0,0,14
2024-01-30,SKU_48,Sports,23.69,0,0,38
2024-01-31,SKU_48,Sports,28.21,0,0,27
2024-02-01,SKU_48,Sports,97.39,0,0,6
2024-02-02,SKU_48,Sports,65.77,1,0,44
2024-02-03,SKU_48,Sports,37.44,0,0,34
2024-02-04,SKU_48,Sports,76.57,0,0,28
2024-02-05,SKU_48,Sports,72.2,0,0,18
2024-02-06,SKU_48,Sports,41.52,0,0,33
2024-02-07,SKU_48,Sports,20.89,0,0,37
2024-02-08,SKU_48,Sports,73.8,0,0,16
2024-02-09,SKU_48,Sports,81.88,0,0,9
2024-02-10,SKU_48,Sports,80.3,0,0,27
2024-02-11,SKU_48,Sports,36.98,0,0,34
2024-02-12,SKU_48,Sports,78.08,0,0,16
2024-02-13,SKU_48,Sports,25.69,0,0,24
2024-02-14,SKU_48,Sports,30.42,0,0,27
2024-02-15,SKU_48,Sports,57.84,0,0,24
2024-02-16,SKU_48,Sports,71.6,0,0,8
2024-02-17,SKU_48,Sports,12.25,0,0,39
2024-02-18,SKU_48,Sports,20.71,0,0,44
2024-02-19,SKU_48,Sports,61.63,0,0,19
2024-02-20,SKU_48,Sports,29.83,0,0,28
2024-02-21,SKU_48,Sports,42.07,0,0,26
2024-02-22,SKU_48,Sports,39.71,0,0,25
2024-02-23,SKU_48,Sports,33.09,0,0,30
2024-02-24,SKU_48,Sports,79.56,0,0,25
2024-02-25,SKU_48,Sports,46.72,0,0,34
2024-02-26,SKU_48,Sports,64.95,0,0,19
2024-02-27,SKU_48,Sports,24.85,0,0,41
2024-02-28,SKU_48,Sports,90.25,0,0,2
2024-02-29,SKU_48,Sports,51.75,0,0,25
2024-03-01,SKU_48,Sports,50.21,0,0,26
2024-03-02,SKU_48,Sports,23.38,0,0,36
2024-03-03,SKU_48,Sports,70.44,0,0,29
2024-03-04,SKU_48,Sports,88.01,0,0,5
2024-03-05,SKU_48,Sports,53.47,0,0,18
2024-03-06,SKU_48,Sports,90.24,0,0,10
2024-03-07,SKU_48,Sports,68.57,0,0,10
2024-03-08,SKU_48,Sports,33.42,0,0,24
2024-03-09,SKU_48,Sports,97.95,0,0,22
2024-03-10,SKU_48,Sports,64.93,0,0,19
2024-03-11,SKU_48,Sports,87.99,0,0,12
2024-03-12,SKU_48,Sports,90.7,0,0,9
2024-03-13,SKU_48,Sports,94.9,0,0,14
2024-03-14,SKU_48,Sports,42.92,0,0,23
2024-03-15,SKU_48,Sports,38.24,0,0,30
2024-03-16,SKU_48,Sports,13.43,1,0,63
2024-03-17,SKU_48,Sports,62.32,0,0,32
2024-03-18,SKU_48,Sports,99.22,0,0,6
2024-03-19,SKU_48,Sports,30.58,1,0,51
2024-03-20,SKU_48,Sports,70.1,0,0,14
2024-03-21,SKU_48,Sports,14.27,0,0,39
2024-03-22,SKU_48,Sports,60.36,0,0,25
2024-03-23,SKU_48,Sports,56.83,0,0,28
2024-03-24,SKU_48,Sports,57.89,1,0,59
2024-03-25,SKU_48,Sports,58.49,0,0,24
2024-03-26,SKU_48,Sports,30.85,0,0,27
2024-03-27,SKU_48,Sports,85.3,0,0,14
2024-03-28,SKU_48,Sports,74.48,0,0,14
2024-03-29,SKU_48,Sports,95.12,0,0,0
2024-03-30,SKU_48,Sports,40.8,0,0,41
2024-03-31,SKU_48,Sports,64.84,0,0,29
2024-04-01,SKU_48,Sports,55.63,0,0,26
2024-04-02,SKU_48,Sports,37.32,0,0,26
2024-04-03,SKU_48,Sports,88.86,0,0,16
2024-04-04,SKU_48,Sports,43.43,0,0,23
2024-04-05,SKU_48,Sports,64.7,1,0,40
2024-04-06,SKU_48,Sports,14.38,0,0,48
2024-04-07,SKU_48,Sports,68.46,0,0,25
2024-04-08,SKU_48,Sports,79.09,0,0,7
2024-04-09,SKU_48,Sports,70.97,0,0,18
2024-04-10,SKU_48,Sports,57.98,0,0,16
2024-04-11,SKU_48,Sports,79.42,0,0,24
2024-04-12,SKU_48,Sports,31.88,0,0,39
2024-04-13,SKU_48,Sports,76.62,0,0,27
2024-04-14,SKU_48,Sports,50.13,0,0,35
2024-04-15,SKU_48,Sports,11.35,1,0,60
2024-04-16,SKU_48,Sports,95.51,0,0,14
2024-04-17,SKU_48,Sports,89.95,0,0,19
2024-04-18,SKU_48,Sports,99.25,0,0,3
2024-04-19,SKU_48,Sports,73.49,0,0,21
2024-04-20,SKU_48,Sports,91.15,0,0,17
2024-04-21,SKU_48,Sports,44.41,0,0,37
2024-04-22,SKU_48,Sports,73.12,0,0,22
2024-04-23,SKU_48,Sports,69.15,0,0,22
2024-04-24,SKU_48,Sports,45.54,0,0,30
2024-04-25,SKU_48,Sports,37.89,1,0,50
2024-04-26,SKU_48,Sports,40.45,0,0,29
2024-04-27,SKU_48,Sports,93.55,0,0,17
2024-04-28,SKU_48,Sports,11.71,0,0,47
2024-04-29,SKU_48,Sports,89.06,0,0,19
2024-04-30,SKU_48,Sports,18.32,0,0,29
2024-05-01,SKU_48,Sports,71.35,0,0,17
2024-05-02,SKU_48,Sports,80.33,0,0,12
2024-05-03,SKU_48,Sports,14.44,1,0,58
2024-05-04,SKU_48,Sports,11.72,0,0,42
2024-05-05,SKU_48,Sports,20.8,0,0,50
2024-05-06,SKU_48,Sports,94.18,0,0,15
2024-05-07,SKU_48,Sports,39.67,0,0,25
2024-05-08,SKU_48,Sports,47.98,0,0,33
2024-05-09,SKU_48,Sports,27.0,0,0,22
2024-05-10,SKU_48,Sports,39.18,0,0,20
2024-05-11,SKU_48,Sports,47.48,0,0,37
2024-05-12,SKU_48,Sports,98.96,0,0,21
2024-05-13,SKU_48,Sports,40.24,0,0,25
2024-05-14,SKU_48,Sports,78.98,0,0,11
2024-05-15,SKU_48,Sports,41.05,0,0,31
2024-05-16,SKU_48,Sports,22.94,0,0,24
2024-05-17,SKU_48,Sports,55.68,0,0,18
2024-05-18,SKU_48,Sports,44.35,0,0,40
2024-05-19,SKU_48,Sports,99.21,0,0,20
2024-05-20,SKU_48,Sports,45.9,0,0,35
2024-05-21,SKU_48,Sports,32.66,0,0,34
2024-05-22,SKU_48,Sports,46.9,0,0,23
2024-05-23,SKU_48,Sports,96.18,0,0,11
2024-05-24,SKU_48,Sports,74.0,0,0,17
2024-05-25,SKU_48,Sports,71.93,0,0,28
2024-05-26,SKU_48,Sports,38.99,0,0,33
2024-05-27,SKU_48,Sports,72.14,0,0,7
2024-05-28,SKU_48,Sports,12.73,1,0,66
2024-05-29,SKU_48,Sports,52.71,0,0,25
2024-05-30,SKU_48,Sports,43.38,0,0,29
2024-05-31,SKU_48,Sports,47.2,0,0,29
2024-06-01,SKU_48,Sports,58.65,0,0,34
2024-06-02,SKU_48,Sports,88.95,0,0,28
2024-06-03,SKU_48,Sports,46.95,0,0,24
2024-06-04,SKU_48,Sports,91.07,0,0,14
2024-06-05,SKU_48,Sports,99.09,0,0,8
2024-06-06,SKU_48,Sports,36.02,0,0,21
2024-06-07,SKU_48,Sports,97.4,0,0,14
2024-06-08,SKU_48,Sports,82.75,0,0,26
2024-06-09,SKU_48,Sports,27.45,0,0,38
2024-06-10,SKU_48,Sports,59.49,0,0,15
2024-06-11,SKU_48,Sports,54.35,0,0,14
2024-06-12,SKU_48,Sports,84.08,0,0,16
2024-06-13,SKU_48,Sports,52.2,0,0,25
